text,entities
في عام 2019 أصبحت الخمس نقطة النزول الرئيسية للذين يُعترضون في البحر من قبل خفر السواحل الليبي . $#$,"{""story_entities"": [{""entity_value"": ""عام"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""2019"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""الخمس"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""خفر"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""السواحل"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""الليبي"", ""entity_type"": ""I-ORG""}]}"
جريدة فلسطين 15 تموز 1927 .,"{""story_entities"": [{""entity_value"": ""جريدة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""فلسطين"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""فلسطين"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""15"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""تموز"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1927"", ""entity_type"": ""I-DATE""}]}"
عريضة مقدمة لمأمور أوقاف اللواء الشمالي من مخاتير قرى الخيط .,"{""story_entities"": [{""entity_value"": ""لمأمور"", ""entity_type"": ""B-OCC""}, {""entity_value"": ""أوقاف"", ""entity_type"": ""I-OCC""}, {""entity_value"": ""أوقاف"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""اللواء"", ""entity_type"": ""I-OCC""}, {""entity_value"": ""اللواء"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""اللواء"", ""entity_type"": ""B-LOC""}, {""entity_value"": ""الشمالي"", ""entity_type"": ""I-OCC""}, {""entity_value"": ""الشمالي"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""الشمالي"", ""entity_type"": ""I-LOC""}]}"
إجابة ahmed nasr على ما هي الجامعات المجانية في الوطن العربي التي تقدم مجال الأمن السيبراني ؟ $#$,"{""story_entities"": [{""entity_value"": ""ahmed"", ""entity_type"": ""B-PERS""}, {""entity_value"": ""nasr"", ""entity_type"": ""I-PERS""}, {""entity_value"": ""الوطن"", ""entity_type"": ""B-LOC""}, {""entity_value"": ""العربي"", ""entity_type"": ""I-LOC""}]}"
دعانا وما ظل حدا ما دعانا,"{""story_entities"": []}"
مضابط بلدية نابلس عام ( 1330 ) هجري عام 1912 ميلادي مضبط رقم 423 .,"{""story_entities"": [{""entity_value"": ""بلدية"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""نابلس"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""نابلس"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""عام"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""("", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1330"", ""entity_type"": ""I-DATE""}, {""entity_value"": "")"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""هجري"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""عام"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""1912"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""ميلادي"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""423"", ""entity_type"": ""B-ORDINAL""}]}"
الفرنسي نزل رجله من الطيارة و قال : احنا فوق فرنسا,"{""story_entities"": [{""entity_value"": ""الفرنسي"", ""entity_type"": ""I-FAC""}, {""entity_value"": ""فرنسا"", ""entity_type"": ""B-GPE""}]}"
ففي حين أن الولايات المتحدة قد واصلت وسوف تواصل بلا شك العمل مع الأنظمة القمعية عند الضرورة لتعزيز أهدافها ، يوجد اعتراف واسع النطاق ، على الأقل داخل الجيش الأمريكي ، بأن القمع الشديد لا يؤدي إلى الاستقرار طويل المدى . $#$,"{""story_entities"": [{""entity_value"": ""الولايات"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""المتحدة"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""الجيش"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""الأمريكي"", ""entity_type"": ""I-ORG""}]}"
تستضيف مأرب حاليا 750 ألف نازح ، ما يفوق عدد سكان المدينة الأصلي البالغ 500 ألف . $#$,"{""story_entities"": [{""entity_value"": ""مأرب"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""750"", ""entity_type"": ""B-CARDINAL""}, {""entity_value"": ""ألف"", ""entity_type"": ""I-CARDINAL""}, {""entity_value"": ""500"", ""entity_type"": ""B-CARDINAL""}, {""entity_value"": ""ألف"", ""entity_type"": ""I-CARDINAL""}]}"
معلومات عامة عن قرية ام الشوف .,"{""story_entities"": [{""entity_value"": ""قرية"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""ام"", ""entity_type"": ""I-GPE""}, {""entity_value"": ""الشوف"", ""entity_type"": ""I-GPE""}]}"
14 - إصدار بطاقات اعتماد للمراقبين المحليين والدوليين والتعاون معهم في كافة مراحل العملية الانتخابية بما في ذلك تسجيل الناخبين $#$,"{""story_entities"": [{""entity_value"": ""14"", ""entity_type"": ""B-ORDINAL""}, {""entity_value"": ""للمراقبين"", ""entity_type"": ""B-NORP""}, {""entity_value"": ""المحليين"", ""entity_type"": ""I-NORP""}, {""entity_value"": ""والدوليين"", ""entity_type"": ""I-NORP""}, {""entity_value"": ""الناخبين"", ""entity_type"": ""B-NORP""}]}"
بيانات الانتفاضة الأولى 1987 بيان رقم ( 7 ) صادر عن القيادة الوطنية الموحدة للانتفاضة الأولى ( 13 / 2 / 1988 ) .,"{""story_entities"": [{""entity_value"": ""الانتفاضة"", ""entity_type"": ""B-EVENT""}, {""entity_value"": ""الأولى"", ""entity_type"": ""I-EVENT""}, {""entity_value"": ""الأولى"", ""entity_type"": ""B-ORDINAL""}, {""entity_value"": ""1987"", ""entity_type"": ""I-EVENT""}, {""entity_value"": ""1987"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""7"", ""entity_type"": ""B-ORDINAL""}, {""entity_value"": ""القيادة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""الوطنية"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""الموحدة"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""للانتفاضة"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""للانتفاضة"", ""entity_type"": ""B-EVENT""}, {""entity_value"": ""الأولى"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""الأولى"", ""entity_type"": ""I-EVENT""}, {""entity_value"": ""الأولى"", ""entity_type"": ""B-ORDINAL""}, {""entity_value"": ""13"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""2"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1988"", ""entity_type"": ""I-DATE""}]}"
في 2018 ، اعترضت روسيا على مشروع القرار 2402 الذي اقترحته بريطانيا ، بالرغم من أن الهدف منه كان تمديداً روتينياً للعقوبات المفروضة على أشخاص يعرقلون العملية السياسية ، $#$,"{""story_entities"": [{""entity_value"": ""2018"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""روسيا"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""2402"", ""entity_type"": ""B-ORDINAL""}, {""entity_value"": ""بريطانيا"", ""entity_type"": ""B-ORG""}]}"
سجل مواليد قرية كفر سابا في مدينة طولكرم ( 1926 ) .,"{""story_entities"": [{""entity_value"": ""قرية"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""كفر"", ""entity_type"": ""I-GPE""}, {""entity_value"": ""سابا"", ""entity_type"": ""I-GPE""}, {""entity_value"": ""مدينة"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""طولكرم"", ""entity_type"": ""I-GPE""}, {""entity_value"": ""1926"", ""entity_type"": ""B-DATE""}]}"
جريدة فلسطين 1 شباط 1929 .,"{""story_entities"": [{""entity_value"": ""جريدة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""فلسطين"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""فلسطين"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""1"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""شباط"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1929"", ""entity_type"": ""I-DATE""}]}"
لليوم ما دق الباب,"{""story_entities"": []}"
"ورغم سعي الرئيس الجديد إلى استعادة الدبلوماسية الجزائرية لحيويتها في المحيط الإقليمي ، لكن سيظل سقف الأهداف لا يتجاوز استغلال الفرص التي يتيحها الوضع الحالي بالمنطقة المغاربية دون الإخلال بتوازن القوى القائم ، لاسيما ما يتعلق بالعلاقات الجزائرية المغربية . "" $#$","{""story_entities"": [{""entity_value"": ""الرئيس"", ""entity_type"": ""B-OCC""}, {""entity_value"": ""الجديد"", ""entity_type"": ""I-OCC""}]}"
تطبيق القانون الموحد لمقاطعة اسرائيل لسنة ( 1958 / 1963 ) .,"{""story_entities"": [{""entity_value"": ""اسرائيل"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""لسنة"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""("", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1958"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1963"", ""entity_type"": ""I-DATE""}, {""entity_value"": "")"", ""entity_type"": ""I-DATE""}]}"
مقبرة باب الرحمة في البلدة القديمة من مدينة القدس .,"{""story_entities"": [{""entity_value"": ""مقبرة"", ""entity_type"": ""B-FAC""}, {""entity_value"": ""باب"", ""entity_type"": ""I-FAC""}, {""entity_value"": ""الرحمة"", ""entity_type"": ""I-FAC""}, {""entity_value"": ""البلدة"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""القديمة"", ""entity_type"": ""I-GPE""}, {""entity_value"": ""من"", ""entity_type"": ""I-GPE""}, {""entity_value"": ""مدينة"", ""entity_type"": ""I-GPE""}, {""entity_value"": ""مدينة"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""القدس"", ""entity_type"": ""I-GPE""}, {""entity_value"": ""القدس"", ""entity_type"": ""I-GPE""}]}"
محضر اجتماع بلدية بيرزيت رقم 57 / 69 بتاريخ ( 30 / 5 / 1969 ) .,"{""story_entities"": [{""entity_value"": ""بلدية"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""بيرزيت"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""بيرزيت"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""57"", ""entity_type"": ""B-ORDINAL""}, {""entity_value"": ""/"", ""entity_type"": ""I-ORDINAL""}, {""entity_value"": ""69"", ""entity_type"": ""I-ORDINAL""}, {""entity_value"": ""بتاريخ"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""("", ""entity_type"": ""I-DATE""}, {""entity_value"": ""30"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""5"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1969"", ""entity_type"": ""I-DATE""}, {""entity_value"": "")"", ""entity_type"": ""I-DATE""}]}"
"في احدى الجبال رجل وامرأة . المرأة تركب على حمار والرجل يجر الحمار . الرجل يبدو عليه مثقف ( أستاذ ) يلبس بنطالون وقميص وجاكيت موديل 48 , يحمل حقيبة وبيده الاخرى يجر الحمار . الزوجة راكبة على الحمار , تلبس فستان طويل ومنديل على رأسها . الحمار محمل ايضا بفرشات وبعض الصرر .","{""story_entities"": [{""entity_value"": ""48"", ""entity_type"": ""B-CARDINAL""}]}"
تعميم دوري من ديوان الحاكم العسكري الأردني في نابلس بتاريخ ( 6 / 11 / 1948 ) .,"{""story_entities"": [{""entity_value"": ""الحاكم"", ""entity_type"": ""B-OCC""}, {""entity_value"": ""العسكري"", ""entity_type"": ""I-OCC""}, {""entity_value"": ""الأردني"", ""entity_type"": ""I-OCC""}, {""entity_value"": ""نابلس"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""بتاريخ"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""("", ""entity_type"": ""I-DATE""}, {""entity_value"": ""6"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""11"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1948"", ""entity_type"": ""I-DATE""}, {""entity_value"": "")"", ""entity_type"": ""I-DATE""}]}"
بيانات الانتفاضة الأولى 1987 بيان رقم ( 61 ) ( 30 / 8 / 1990 ) .,"{""story_entities"": [{""entity_value"": ""الانتفاضة"", ""entity_type"": ""B-EVENT""}, {""entity_value"": ""الأولى"", ""entity_type"": ""I-EVENT""}, {""entity_value"": ""الأولى"", ""entity_type"": ""B-ORDINAL""}, {""entity_value"": ""1987"", ""entity_type"": ""I-EVENT""}, {""entity_value"": ""1987"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""61"", ""entity_type"": ""B-ORDINAL""}, {""entity_value"": ""30"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""8"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1990"", ""entity_type"": ""I-DATE""}]}"
قرية اليامون : وثائق اراضي من الفترة العثمانية تبين العلاقة بين الاهالي من ( 1343 ) هجري .,"{""story_entities"": [{""entity_value"": ""قرية"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""اليامون"", ""entity_type"": ""I-GPE""}, {""entity_value"": ""الفترة"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""العثمانية"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""("", ""entity_type"": ""B-DATE""}, {""entity_value"": ""1343"", ""entity_type"": ""I-DATE""}, {""entity_value"": "")"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""هجري"", ""entity_type"": ""I-DATE""}]}"
"يوليو / تموز 2017 الحكومة الإيطالية تفرض مدونة قواعد السلوك المتعلقة بعمليات البحث والإنقاذ , التي نرفض توقيعها . $#$","{""story_entities"": [{""entity_value"": ""يوليو"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""تموز"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""2017"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""الحكومة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""الإيطالية"", ""entity_type"": ""I-ORG""}]}"
جريدة القدس 14 تشرين الثاني 1908 .,"{""story_entities"": [{""entity_value"": ""جريدة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""القدس"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""القدس"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""14"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""تشرين"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""الثاني"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1908"", ""entity_type"": ""I-DATE""}]}"
"جريدة مرﺁة الشرق , تموز ( 21 / 7 / 1927 ) .","{""story_entities"": [{""entity_value"": ""جريدة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""مرﺁة"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""الشرق"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""تموز"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""("", ""entity_type"": ""I-DATE""}, {""entity_value"": ""21"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""7"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1927"", ""entity_type"": ""I-DATE""}, {""entity_value"": "")"", ""entity_type"": ""I-DATE""}]}"
دور المرضى في تحسّن حالهم $#$,"{""story_entities"": [{""entity_value"": ""المرضى"", ""entity_type"": ""B-NORP""}]}"
وقد أمضت الأغلبية الساحقة من المهاجرين من شهر إلى 3 أشهر على طريق البلقان ودول أوروبية أخرى كالنمسا قبل الوصول إلى إيطاليا . $#$,"{""story_entities"": [{""entity_value"": ""المهاجرين"", ""entity_type"": ""B-NORP""}, {""entity_value"": ""من"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""شهر"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""إلى"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""3"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""أشهر"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""البلقان"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""كالنمسا"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""إيطاليا"", ""entity_type"": ""B-GPE""}]}"
